day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2023-05-05,-0.15475882476070033,0.9544534900902026,-0.007150525391668888,1.0308467950331768,95.0
2023-05-06,-0.34925682079942194,1.5735356580463522,0.47572869329536216,1.7696552608958138,21.0
2023-05-07,-0.1769434802516136,0.9466246516862867,-0.29264101406344084,0.5582930433963309,65.0
2023-05-08,-0.10574053269153195,1.069675311112271,0.09970474236971939,1.0341097931427614,61.0
2023-05-09,-0.1687484167131947,1.0430168210170516,-0.14342052241717396,0.7472241671564911,77.0
2023-05-10,-0.530787752393081,1.0840563755371124,-0.0846660141301585,1.0207206683625063,37.0
2023-05-11,0.16730038981337894,0.9894555272824943,-0.24338240753356377,0.5357812785162682,69.0
2023-05-12,-0.6364631633752734,1.0301313228884,-0.06322606793409402,0.7935829160300196,32.0
2023-05-13,0.2903710645177484,0.8132596142484779,-0.218594875651913,0.693494963503863,21.0
2023-05-14,-0.3343507029911061,0.9235767025218927,-0.10676823343119984,0.8056293153080393,33.0
2023-05-15,-0.03775571289117668,1.3827454490478175,-0.20819560528092482,0.7403981704360663,41.0
2023-05-16,-0.21186876978714997,0.7861005196268984,0.22620645140464843,1.4550947254792788,35.0
2023-05-17,-0.16053192698982158,0.9405230723936028,-0.15771908110315594,0.5417138295536924,32.0
2023-05-18,-0.29019376420733206,1.1392292753596986,-0.2950629521226916,0.3701836439398593,18.0
2023-05-19,0.08148758675522592,0.7588972948150584,-0.1319292126766893,0.9102630737225014,48.0
2023-05-20,0.44541417774600645,0.7538366069895296,-0.1324266434770151,0.5444998467905067,15.0
2023-05-21,0.27020093849961596,0.9088846163232507,-0.3028693171953877,0.41932465860964785,29.0
2023-05-22,-0.1225886609339277,1.1618119554281567,-0.3166607067713022,0.6415613820010673,40.0
2023-05-23,0.02708875274881107,0.9254527698772674,-0.050859627706253435,0.8508933204793352,37.0
2023-05-24,-0.32962359858345086,1.0825007954126986,0.07182480025792634,0.9852883517703749,37.0
2023-05-25,0.01768729004659241,0.8826428410233285,-0.14100471755333308,0.877779321572905,50.0
2023-05-26,0.14575161744875345,0.9645698847256795,-0.08747063832563212,0.8224308251155714,64.0
2023-05-27,0.02784815140222503,0.8587953010409515,-0.1074193836628645,0.7159498473035083,39.0
2023-05-28,-0.27529858909869226,0.757231445545318,-0.12357411384733984,0.7036161627792327,29.0
2023-05-29,-0.07016347682162971,0.8694160995822471,-0.1641921995955813,0.6935006661670718,32.0
2023-05-30,-0.07033722326321448,1.057735134879904,0.3769243782633648,1.9538202367182271,35.0
2023-05-31,-0.005376770557767669,1.0988030157573503,0.21895884670953655,1.1529642306973662,34.0
2023-06-01,0.21188987912102927,1.1204594691687173,-0.23077425098403762,0.5133565200344107,52.0
2023-06-02,0.06957004832005656,1.0064721938314836,-0.20587576984684736,0.6393139122736518,43.0
2023-06-03,-0.1814423988289706,1.253482826229691,0.22747806687635683,0.8228977323904277,17.0
2023-06-04,0.040239102270679665,1.2301350426036493,0.012750457724803729,0.7140144976221923,14.0
2023-06-05,0.2747024082623398,1.0080473790810536,-0.20929360394243934,0.5355028157612585,45.0
2023-06-06,0.004859431865919341,1.0958448769748694,-0.31264259481587153,0.508976675000958,62.0
2023-06-07,-0.23940684741009763,0.9559271896983327,0.035035918874341286,1.055265990907498,63.0
2023-06-08,0.02273617234025622,1.0303732851316565,-0.2037535249368058,0.8346306682795717,63.0
2023-06-09,0.10233570618499677,0.797347097487415,0.03164966866141372,0.9365954090053438,53.0
2023-06-10,0.05131890327289855,0.8413289250725514,0.028130467349858076,1.0307363376805345,27.0
2023-06-11,-0.05828782555845217,1.1827796592537778,-0.20244478702930466,0.8410611498322177,18.0
2023-06-12,0.20535780732479267,0.7502183229610885,-0.015480602921321565,0.9358862682374608,63.0
2023-06-13,0.08867085132981148,1.0263597612646067,-0.1942215521207081,0.6311579350929167,71.0
2023-06-14,-0.05964476692677108,1.1274450282664248,0.333416076292511,1.4954690953135392,38.0
2023-06-15,-0.1786439220309341,1.1167591379381725,-0.17142049335636875,0.6598847770741098,47.0
2023-06-16,-6.206794598233129e-05,0.7711756513423593,-0.029314670197947323,0.881384895591956,53.0
2023-06-17,-0.33708075591224396,1.0555725758631747,0.4705191435497179,1.5622488704728812,23.0
2023-06-18,-0.30304452410566507,1.0382483029678953,0.021896621700894053,0.8772387905408459,12.0
2023-06-19,-0.31994405758021727,1.112965596830175,-0.07481493129278358,0.8879109173488556,50.0
2023-06-20,-0.26595269114078973,0.9333153027971773,0.023930498743544425,0.9310224810764547,16.0
2023-06-21,0.2990607725699373,0.741395284961499,-0.17780836715436324,0.6380699506621669,48.0
2023-06-22,-0.12926677791618246,1.2668248439811662,0.0900241867215873,1.2981772878872884,21.0
2023-06-23,-0.09960399610433447,0.8927082100532977,-0.28182224823275553,0.4994239453334496,49.0
2023-06-24,-0.06487965130429478,0.8327709213023013,-0.18303167246255012,0.5432635877428644,42.0
2023-06-25,0.22579548391117477,0.8350204566779665,-0.004118575970708467,0.7493332803757701,39.0
2023-06-26,0.04506549584111522,1.0307173706519779,0.0084190004447697,1.1239488756438254,31.0
2023-06-27,0.15858756056474638,0.9308711613544675,0.13249889240748908,1.0138387221669005,28.0
2023-06-28,-0.21001450459099572,1.1077425348739551,-0.2416059874953408,0.5665722394086252,43.0
2023-06-29,-0.04555255479620762,0.9503176989081284,-0.19345499167890942,0.56832772550231,54.0
2023-06-30,-0.3925100399582531,1.367725840205829,0.12741475593351378,0.8436285402651679,20.0
2023-07-01,0.09617725012831488,0.4558602465506425,0.5922903664212469,1.8873688024091915,10.0
2023-07-02,-0.5730391495380088,0.7926368892252577,-0.39539956287155964,0.08461522815765046,2.0
2023-07-03,0.4152946621518608,0.8267662509138972,0.6178202831953971,1.5092420926126238,6.0
2023-07-04,0.2664713903000635,1.0255102812428503,-0.26397181856429897,0.4337512326588734,10.0
2023-07-05,-0.30595300292076544,1.1049498999490497,-0.20195443105964747,0.6906079525707817,43.0
2023-07-06,-0.49462353989383734,0.9139704107482103,-0.23112860555923073,0.580022667631724,22.0
2023-07-07,-0.5224065904111674,1.38809447610233,0.007139055441590562,1.453313192459496,11.0
2023-07-08,-0.3076883076764421,1.5544432155073509,0.051895659558371804,0.8740031817569729,26.0
